"area","autonomous_region","description","has_doorman","has_garden","has_lift","has_parking","has_storage","has_swimming_pool","is_residential","latitude","longitude","neighbors_per_floor","number","postal_code","province","reference","street","structures","total_floors","town","typology","year_built"
214,Extremadura,Esc.1 Bajo 0F,,,,,true,,false,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0004WE",Paseo Extremadura,"[{""area"": 50, ""floor"": ""00"", ""door"": ""0G"", ""typology"": ""AAL""}, {""area"": 49, ""floor"": ""00"", ""door"": ""0H"", ""typology"": ""AAL""}, {""area"": 73, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 28, ""floor"": ""00"", ""door"": ""0E"", ""typology"": ""AAL""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,I,1987
109,Extremadura,Esc.1 1º 0A,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0006RT",Paseo Extremadura,"[{""area"": 93, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 16, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
73,Extremadura,Esc.1 1º 0B,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0007TY",Paseo Extremadura,"[{""area"": 31, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""V""}, {""area"": 31, ""floor"": ""02"", ""door"": ""0B"", ""typology"": ""V""}, {""area"": 11, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
101,Extremadura,Esc.1 1º 0C,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0009UI",Paseo Extremadura,"[{""area"": 43, ""floor"": ""02"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 43, ""floor"": ""01"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 15, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
95,Extremadura,Esc.1 1º 0D,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0008YU",Paseo Extremadura,"[{""area"": 81, ""floor"": ""01"", ""door"": ""0D"", ""typology"": ""V""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
94,Extremadura,Esc.1 1º 0E,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0010TY",Paseo Extremadura,"[{""area"": 80, ""floor"": ""01"", ""door"": ""0E"", ""typology"": ""V""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
95,Extremadura,Esc.1 1º 0F,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0011YU",Paseo Extremadura,"[{""area"": 81, ""floor"": ""01"", ""door"": ""0F"", ""typology"": ""V""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
57,Extremadura,Esc.1 1º 0G,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0005ER",Paseo Extremadura,"[{""area"": 49, ""floor"": ""01"", ""door"": ""0G"", ""typology"": ""V""}, {""area"": 8, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
109,Extremadura,Esc.1 2º 0A,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0012UI",Paseo Extremadura,"[{""area"": 93, ""floor"": ""02"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 16, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
95,Extremadura,Esc.1 2º 0D,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0013IO",Paseo Extremadura,"[{""area"": 81, ""floor"": ""02"", ""door"": ""0D"", ""typology"": ""V""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
94,Extremadura,Esc.1 2º 0E,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0014OP",Paseo Extremadura,"[{""area"": 80, ""floor"": ""02"", ""door"": ""0E"", ""typology"": ""V""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
95,Extremadura,Esc.1 2º 0F,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0015PA",Paseo Extremadura,"[{""area"": 81, ""floor"": ""02"", ""door"": ""0F"", ""typology"": ""V""}, {""area"": 14, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
57,Extremadura,Esc.1 2º 0G,,,,,true,,true,38.086483,-6.270998,0,"167",6260,badajoz,"9591405QC3199S0016AS",Paseo Extremadura,"[{""area"": 49, ""floor"": ""02"", ""door"": ""0G"", ""typology"": ""V""}, {""area"": 8, ""floor"": """", ""door"": """", ""typology"": ""COMMON""}]",2,monesterio-badajoz,V,1987
154,Extremadura,Inmueble,,,,,true,,true,38.0892,-6.272685,1,"167",6260,badajoz,"9394231QC3199S0001FM",Paseo Extremadura,"[{""area"": 71, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 26, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 57, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
90,Extremadura,Esc.1 Bajo 01,,,,,,,false,38.088745,-6.272999,1,"168",6260,badajoz,"9293409QC3199S0002QQ",Paseo Extremadura,"[{""area"": 90, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CFN""}]",2,monesterio-badajoz,C,1950
100,Extremadura,Esc.1 1º 01,,,,,,,true,38.088745,-6.272999,1,"168",6260,badajoz,"9293409QC3199S0003WW",Paseo Extremadura,"[{""area"": 95, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 5, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
397,Extremadura,Inmueble,,,,,true,,true,38.088535,-6.2729187,1,"172",6260,badajoz,"9293411QC3199S0001FM",Paseo Extremadura,"[{""area"": 55, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 143, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 199, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
100,Extremadura,Inmueble,,,,,,,false,38.086327,-6.270789,,"173",6260,badajoz,"9591408QC3199S0001EM",Paseo Extremadura,"[{""area"": 22, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 78, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""O44""}]",,monesterio-badajoz,O,
105,Extremadura,Esc.1 1º 0B,,,,true,true,,true,38.085785,-6.271079,0,"232",6260,badajoz,"9490409QC3199S0004KE",Paseo Extremadura,"[{""area"": 105, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",3,monesterio-badajoz,V,1960
206,Extremadura,Esc.1 Bajo 01,,,,true,true,,true,38.088432,-6.272852,1,"174",6260,badajoz,"9292955QC3199S0002LQ",Paseo Extremadura,"[{""area"": 26, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 29, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""CCE""}, {""area"": 131, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 20, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAP""}]",2,monesterio-badajoz,V,1960
16,Extremadura,Esc.1 Bajo 04,,,,true,true,,false,38.088432,-6.272852,1,"174",6260,badajoz,"9292955QC3199S0004ZE",Paseo Extremadura,"[{""area"": 16, ""floor"": ""00"", ""door"": ""04"", ""typology"": ""CCE""}]",2,monesterio-badajoz,C,1960
149,Extremadura,Esc.1 1º 01,,,,true,true,,true,38.088432,-6.272852,1,"174",6260,badajoz,"9292955QC3199S0003BW",Paseo Extremadura,"[{""area"": 7, ""floor"": ""01"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 142, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
168,Extremadura,Esc.1 Bajo 01,,,,,true,,false,38.08835,-6.2728424,1,"176",6260,badajoz,"9292956QC3199S0002TQ",Paseo Extremadura,"[{""area"": 34, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 134, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CDM""}]",2,monesterio-badajoz,C,1970
197,Extremadura,Esc.1 1º 01,,,,,true,,true,38.08835,-6.2728424,1,"176",6260,badajoz,"9292956QC3199S0003YW",Paseo Extremadura,"[{""area"": 34, ""floor"": ""01"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 11, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}, {""area"": 152, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1970
206,Extremadura,Inmueble,,,,,true,,true,38.08628,-6.2706823,1,"177",6260,badajoz,"9591410QC3199S0001JM",Paseo Extremadura,"[{""area"": 42, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 12, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 152, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
434,Extremadura,Inmueble,,,,,true,,true,38.087994,-6.2732368,1,"180",6260,badajoz,"9292957QC3199S0001DM",Paseo Extremadura,"[{""area"": 148, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 109, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""CCE""}, {""area"": 155, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 22, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
1467,Extremadura,Inmueble,,,,,true,true,true,38.08758,-6.273139,1,"180",6260,badajoz,"9292962QC3199S0001IM",Paseo Extremadura,"[{""area"": 341, ""floor"": ""00"", ""door"": ""0E"", ""typology"": ""AAL""}, {""area"": 75, ""floor"": ""00"", ""door"": ""04"", ""typology"": ""AAL""}, {""area"": 57, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 192, ""floor"": ""00"", ""door"": ""05"", ""typology"": ""AAL""}, {""area"": 21, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""CFR""}, {""area"": 21, ""floor"": ""00"", ""door"": ""06"", ""typology"": ""KPS""}, {""area"": 300, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 460, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1970
0,Extremadura,Suelo,,,,,,,false,38.086224,-6.2704697,,"181",0,badajoz,"9591412QC3199S0001SM",Paseo Extremadura,"[]",,monesterio-badajoz,M,
204,Extremadura,Inmueble,,,,,true,,true,38.088104,-6.2728467,1,"182",6260,badajoz,"9292958QC3199S0001XM",Paseo Extremadura,"[{""area"": 65, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 139, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1960
385,Extremadura,Inmueble,,,,,true,,true,38.086174,-6.2703786,1,"183",6260,badajoz,"9591413QC3199S0001ZM",Paseo Extremadura,"[{""area"": 34, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 186, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 165, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1970
117,Extremadura,Inmueble,,,,,true,,true,38.08613,-6.27031,1,"185",6260,badajoz,"9591414QC3199S0001UM",Paseo Extremadura,"[{""area"": 22, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 19, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 76, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
336,Extremadura,Inmueble,,,,,,,true,38.087833,-6.272932,1,"186",6260,badajoz,"9292960QC3199S0001DM",Paseo Extremadura,"[{""area"": 168, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}, {""area"": 162, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 6, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
218,Castilla La Mancha,Inmueble,,,,,true,,true,38.966858,-1.9161831,1,"647",2006,albacete,"405052B00000000001QQ",Terrenos Diseminados,"[{""area"": 117, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 101, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1968
208,Extremadura,Inmueble,,,,,true,,true,38.086098,-6.270262,1,"187",6260,badajoz,"9591415QC3199S0001HM",Paseo Extremadura,"[{""area"": 91, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 26, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 91, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
182,Extremadura,Inmueble,,,,true,,,true,38.08786,-6.272686,1,"188",6260,badajoz,"9292961QC3199S0001XM",Paseo Extremadura,"[{""area"": 26, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAP""}, {""area"": 71, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 40, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 45, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",3,monesterio-badajoz,V,1960
204,Extremadura,Inmueble,,,,,true,,true,38.086052,-6.2702284,1,"189",6260,badajoz,"9591416QC3199S0001WM",Paseo Extremadura,"[{""area"": 26, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 76, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 102, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1950
159,Extremadura,Inmueble,,,,,,,true,38.08603,-6.2701817,1,"191",6260,badajoz,"9591417QC3199S0001AM",Paseo Extremadura,"[{""area"": 97, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 62, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
488,Extremadura,Esc.1 Bajo 01,,,,,true,,false,38.08757,-6.2727385,0,"192",6260,badajoz,"9292963QC3199S0001JM",Paseo Extremadura,"[{""area"": 236, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""AAL""}, {""area"": 252, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CSP""}]",2,monesterio-badajoz,C,2002
125,Extremadura,Esc.1 1º 0A,,,,,true,,true,38.08757,-6.2727385,0,"192",6260,badajoz,"9292963QC3199S0002KQ",Paseo Extremadura,"[{""area"": 125, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,2002
126,Extremadura,Esc.1 1º 0B,,,,,true,,false,38.08757,-6.2727385,0,"192",6260,badajoz,"9292963QC3199S0003LW",Paseo Extremadura,"[{""area"": 126, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""CCE""}]",2,monesterio-badajoz,C,2002
111,Extremadura,Esc.1 2º 0A,,,,,true,,true,38.08757,-6.2727385,0,"192",6260,badajoz,"9292963QC3199S0004BE",Paseo Extremadura,"[{""area"": 111, ""floor"": ""02"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,2002
112,Extremadura,Esc.1 2º 0B,,,,,true,,true,38.08757,-6.2727385,0,"192",6260,badajoz,"9292963QC3199S0005ZR",Paseo Extremadura,"[{""area"": 112, ""floor"": ""02"", ""door"": ""0B"", ""typology"": ""V""}]",2,monesterio-badajoz,V,2002
344,Extremadura,Inmueble,,,,,,,true,38.085995,-6.270105,1,"193",6260,badajoz,"9591418QC3199S0001BM",Paseo Extremadura,"[{""area"": 182, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 162, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
598,Extremadura,Inmueble,,,,,,,true,38.08749,-6.2726707,,"194",6260,badajoz,"9292964QC3199S0001EM",Paseo Extremadura,"[{""area"": 196, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 152, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 152, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CSP""}, {""area"": 98, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}]",,monesterio-badajoz,I,
204,Extremadura,Esc.1 Bajo 01,,,,,true,,true,38.08743,-6.2726183,1,"196",6260,badajoz,"9292965QC3199S0002DQ",Paseo Extremadura,"[{""area"": 43, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 161, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1980
152,Extremadura,Esc.1 1º 01,,,,,true,,true,38.08743,-6.2726183,1,"196-A",6260,badajoz,"9292965QC3199S0003FW",Paseo Extremadura,"[{""area"": 152, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1980
139,Castilla La Mancha,Inmueble,,,,,,,true,38.959118,-1.9215349,1,"647-A",2006,albacete,"383007EXJ0133B0001GP",Terrenos Diseminados,"[{""area"": 87, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 52, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}]",1,albacete-albacete,V,1900
131,Castilla La Mancha,Inmueble,,true,,,true,,true,38.96685,-1.916504,1,"648",2006,albacete,"405051B00000000001UQ",Terrenos Diseminados,"[{""area"": 18, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 29, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 9, ""floor"": ""01"", ""door"": ""001"", ""typology"": ""AAL""}, {""area"": 75, ""floor"": ""00"", ""door"": ""001"", ""typology"": ""V""}]",1,albacete-albacete,V,1976
335,Extremadura,Inmueble,,,,,true,,true,38.08589,-6.2698503,1,"197",6260,badajoz,"9591420QC3199S0001AM",Paseo Extremadura,"[{""area"": 38, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 36, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 140, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 121, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
253,Extremadura,Inmueble,,,,,true,,true,38.087387,-6.272569,1,"198",6260,badajoz,"9292966QC3199S0001ZM",Paseo Extremadura,"[{""area"": 33, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 124, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""O44""}, {""area"": 96, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1970
312,Extremadura,Esc.1 Bajo 01,,,,true,,,true,38.08583,-6.2697215,1,"199",6260,badajoz,"9591421QC3199S0001BM",Paseo Extremadura,"[{""area"": 41, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAP""}, {""area"": 240, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 31, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
140,Extremadura,Esc.1 1º 01,,,,true,,,true,38.08583,-6.2697215,1,"199",6260,badajoz,"9591421QC3199S0002ZQ",Paseo Extremadura,"[{""area"": 135, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 5, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
450,Extremadura,Inmueble,,,,,true,,true,38.08733,-6.2724733,1,"200",6260,badajoz,"9292901QC3199S0001SM",Paseo Extremadura,"[{""area"": 153, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 52, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 47, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 188, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 10, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1970
4467,Castilla La Mancha,Inmueble,,,,,,,false,39.027565,-1.8937864,,"649",2328,albacete,"337010CXJ0137A0001HM",Terrenos Diseminados,"[{""area"": 290, ""floor"": ""00"", ""door"": ""03"", ""typology"": ""AAL""}, {""area"": 129, ""floor"": ""00"", ""door"": ""04"", ""typology"": ""AAL""}, {""area"": 130, ""floor"": ""00"", ""door"": ""05"", ""typology"": ""AAL""}, {""area"": 130, ""floor"": ""00"", ""door"": ""07"", ""typology"": ""AAL""}, {""area"": 247, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}, {""area"": 40, ""floor"": ""00"", ""door"": ""06"", ""typology"": ""CCE""}, {""area"": 111, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""GC3""}, {""area"": 3390, ""floor"": ""00"", ""door"": ""08"", ""typology"": ""Y""}]",,albacete-albacete,I,
174,Extremadura,Inmueble,,,,,true,,true,38.08578,-6.269633,1,"201",6260,badajoz,"9591422QC3199S0001YM",Paseo Extremadura,"[{""area"": 22, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 76, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}, {""area"": 76, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
429,Extremadura,Inmueble,,,,,true,,true,38.087223,-6.272315,1,"202",6260,badajoz,"9391912QC3199S0001WM",Paseo Extremadura,"[{""area"": 58, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAL""}, {""area"": 58, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 13, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""CCE""}, {""area"": 131, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""GC5""}, {""area"": 24, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""V""}, {""area"": 145, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}]",2,monesterio-badajoz,V,1960
128,Extremadura,Esc.1 Bajo 01,,,,,,,false,38.08739,-6.2718554,,"203",6260,badajoz,"9491115QC3199S0002DQ",Paseo Extremadura,"[{""area"": 37, ""floor"": ""00"", ""door"": ""0D"", ""typology"": ""AAP""}, {""area"": 91, ""floor"": ""00"", ""door"": ""05"", ""typology"": ""CCE""}]",,monesterio-badajoz,C,
387,Extremadura,Inmueble,,,,,true,,true,38.08573,-6.2695403,1,"203",6260,badajoz,"9591423QC3199S0001GM",Paseo Extremadura,"[{""area"": 35, ""floor"": ""00"", ""door"": ""0C"", ""typology"": ""AAL""}, {""area"": 74, ""floor"": ""01"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 102, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 102, ""floor"": ""01"", ""door"": ""0A"", ""typology"": ""V""}, {""area"": 74, ""floor"": ""00"", ""door"": ""02"", ""typology"": ""YCL""}]",2,monesterio-badajoz,V,1960
261,Extremadura,Inmueble,,true,,,true,,true,38.08717,-6.272252,1,"204",6260,badajoz,"9391911QC3199S0001HM",Paseo Extremadura,"[{""area"": 87, ""floor"": ""02"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 87, ""floor"": ""00"", ""door"": ""01"", ""typology"": ""CCE""}, {""area"": 87, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1981
214,Extremadura,Inmueble,,,,,true,,true,38.08712,-6.2722864,1,"206",6260,badajoz,"9391910QC3199S0001UM",Paseo Extremadura,"[{""area"": 88, ""floor"": ""01"", ""door"": ""01"", ""typology"": ""AAL""}, {""area"": 38, ""floor"": ""00"", ""door"": ""0B"", ""typology"": ""AAL""}, {""area"": 88, ""floor"": ""00"", ""door"": ""0A"", ""typology"": ""V""}]",1,monesterio-badajoz,V,1950
